11760,够慢的    晚下单一天多的书都在昨天到了,书;,单一;,-1;
11761,不错，回来后十分钟就安装好了，谢谢商家的服务。[追评]不知道为什么会有人给差评，我不做维修的但我喜欢动手操做，很方便面很简单不知道很多个人是不怎么会修的，其实卖家的货非常好，多动手，很剩 钱。???,维修;安装;NULL;货;NULL;NULL;,喜欢;好;不错;好;差评;不怎么很多;,1;1;1;1;-1;-1;
11762,都是根，，，，，，，，，，,,,
11763,很满意的一次购物，老婆很喜欢，很实用。,购物;NULL;NULL;,满意;实用;喜欢;,1;1;1;
11764,质量很好，一直打这个牌子的球！,质量;,很好;,1;
11765,&yen;*购买的，退回*真会做生意，*这壳子卖*垃圾,壳子;,垃圾;,-1;
11766,不错，全新的哦！跟卖家描述的一样，！[追评],NULL;NULL;,不错;全新;,1;1;
11767,红肠里面大部分是淀粉，有上当受骗的感觉,,,
11768,洗完头发很涩，梳的时候会掉大把的头发。抹完护发素再梳会好点。用了一段时间之后，头发可以从隔天必须洗，到可以三天洗一次，但是到了第三天头皮会很痒。用完换了进口无硅的丝蓓绮，但愿会更好。,头皮;NULL;头发;洗;护发素;,很痒;更好;可以;可以;好点;,-1;1;1;1;1;
11769,宝贝很好用,宝贝;,很好;,1;
11770,一直买的就是这个牌子，,,,
11771,竿还不错，就是物流太慢，说送的东西也没有送！！,竿;物流;,不错;慢;,1;-1;
11772,物流超快，信号不是很好,物流;信号;,超快;不是很好;,1;-1;
11773,买到了，却不会使用。,,,
11774,保暖把时间很长，温度也合适非常喜欢,温度;时间;NULL;,合适;很长;喜欢;,1;1;1;
11775,相当安静的空调，压缩机启动得也很快，30秒之内就动了。不过感觉制冷没以前的老机给力。第一次买志高（准确说第一次买国产空调）。让我们看看10年后它的使用情况吧。吐槽一下，志高能不能自信点?品牌压缩机，到底是哪个品牌呢？应该要明确告知才是。,制冷;空调;志高;启动;,没给力;安静;准确;很快;,-1;1;1;1;
11776,质量太差了，收到货一看皮都掉了一块,质量;,太差;,-1;
11777,很一般，一般般般般般般,NULL;NULL;,一般;一般般;,0;0;
11778,不错，声音小，动力大。,NULL;,不错;,1;
11779,不错~这个可以用~,NULL;NULL;,不错;可以;,1;1;
11780,什么破东西啊？每次打电话都提示不在服务区，真的是便宜没好货啊！而且电话接通后，根本听不清楚说什么，杂音太多，这次购物真失败！再也不能要便宜货了,NULL;NULL;东西;NULL;购物;,不清楚;便宜没好货;破;便宜货;失败;,-1;-1;-1;-1;-1;
11781,一直在使用这个品牌，不过是第一次在网上买，希望是正货！,,,
11782,我买了，贴上了，过敏了，红肿了，后悔了,NULL;NULL;NULL;,红肿;后悔;过敏;,-1;-1;-1;
11783,纸有点薄,纸;,薄;,0;
11784,草他吗，我下完订单后10分钟点的确认收货，以为京东信誉提前点的确认收货，没想到钱花了货没了！！,,,
11785,太无语了，8号拍的，17号才收到！朋友家孩子14号过生日，迟到3天的生日礼物，都说京东快才选择的，原来是骗人的！,京东;,快;,1;
11786,实际效果不好,NULL;,不好;,-1;
11787,安装服务超差！过了一个星期了也没人给安装,安装服务;,超差;,-1;
11788,垃圾一样的东西，一盖子盖不上，咨询退换货运费的问题也没人答复。,东西;,垃圾;,-1;
11789,不错，物流太快了。下次还会再买,NULL;物流;,不错;快;,1;1;
11790,很不错的东西。值得买！,东西;NULL;,不错;值得;,1;1;
11791,(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;(⊙o⊙)&hellip;,,,
11792,多收了20块钱！！！！！,,,
11793,不好用不好用,NULL;,不好用;,-1;
11794,很保湿，不足是气味有点大，不太习惯,气味;,不足;,-1;
11795,后悔啊、这是哈东西哦、大小不合适不说、两个底坐还悬空起的。,NULL;大小;,后悔;不合适;,-1;-1;
11796,这种洗发露的味道甜甜的，不是我要的花香，希望以后有味道的描述。除了这点外，其他我很满意,味道;NULL;,甜甜的;满意;,0;1;
11797,试用了一段时间，很好用，尤其充电快，电量大,充电;NULL;,快;很好;,1;1;
11798,电容量没有20000,,,
11799,无良商家产品参数121-130MM，其实根本就是小鼠标，早知道小鼠标，我在你家买干毛，比别家还贵的要死！！！欺骗,商家;NULL;NULL;NULL;,无良;欺骗;干;贵;,-1;-1;-1;-1;
11800,降价太快了，不满一个月降价了*不敢想象,NULL;NULL;,快;不敢不满;,1;1;
11801,用来,就象是通过堵塞毛孔来控油.没有控油效果不说,没用几天皮肤就变差了,毛孔;,堵塞;,-1;
11802,跟图片差点有点远。。。没有图片的颜色亮,,,
11803,质量好，拿在手里合适！送货快！特别满意的一次购物！,送货;NULL;购物;质量;,快;合适;满意;好;,1;1;1;1;
11804,一般吧，洗衣服没劲，洗不干净不如买海尔了,洗;NULL;洗衣服;,不干净;一般;没劲;,-1;0;-1;
11805,西门子大品牌啊，不错不错！,NULL;,不错;,1;
11806,我打开没有觉得浓浓的奶味 用着也比较一般 应该不会回购的,用着;,一般;,0;
11807,朋友推荐的果然没错，方便极了，赞，。,NULL;NULL;NULL;,推荐;赞;方便;,1;1;1;
11808,质量太差，希望大家不要购买,质量;,太差;,-1;
11809,淡淡的清香，很好闻，卖家态度很好，发货也很快，先试用一下,发货;卖家态度;NULL;NULL;NULL;,很快;很好;清香;很好;淡淡的;,1;1;1;1;1;
11810,老婆很喜欢，送货很快。,NULL;送货;,喜欢;很快;,1;1;
11811,货送的好慢啊。,货送;NULL;,好;慢;,1;-1;
11812,老妈说这个手机拍照很清晰，目前还没发现什么缺点，都挺不错的，屏幕也够大，嗯很方便，买的时候也比较便宜，嗯，嗯就是说声音有点小，如果手机通话声音能更大一些就更好了。,拍照;屏幕;NULL;NULL;通话声音;NULL;,清晰;够大;便宜;不错;更好;方便;,1;1;1;1;1;1;
11813,送货很快，拿到便使用了，没有感到效果！,送货;,很快;,1;
11814,一直都在用这个牌子，比在超市买的要划算多了,NULL;,划算;,1;
11815,很重很高大上，比想象中的好很多，就是不怎么会组装，有点重杂,NULL;NULL;NULL;,很高;很重;重;,1;-1;-1;
11816,说实话，很想退货的，不是考虑到东西不贵，早就退了，因为有瑕疵,NULL;东西;,瑕疵;不贵;,-1;1;
11817,看图片挺好的，买回来之后感觉一般！,图片;感觉;,挺好;一般;,1;0;
11818,给朋友买的，应该还行,NULL;,还行;,1;
11819,很满意，空调效果很好,NULL;效果;,满意;很好;,1;1;
11820,店家太不讲究了  还没收到货就降了**钱！伤心伤透了,NULL;店家;,伤心;不讲究;,-1;-1;
11821,刚好看到在做活动，就购买了，产品挺不错的。,NULL;产品;,刚好;不错;,1;1;
11822,我很想问一下，之前买过一样的给妈妈却没有过敏，这次买却过敏，什么原因请告诉我原因，难道产品每次生产原料不一样？！！！请问怎么投诉！！！,NULL;NULL;,过敏;没有过敏;,-1;1;
11823,老妈一直在用很不错,NULL;,不错;,1;
11824,很满意，客服苏文蔚 服务态度很好,NULL;服务态度;,满意;很好;,1;1;
11825,我在超市买的，包装看起来好专业，结果使用后几乎没啥效果，头发还是很干,看起来;NULL;头发;,好;专业;很干;,1;1;-1;
11826,卖家东西很差，不光质量差，人品更差，黑心的商家，大家千万不要在这家买东西，我用人品保证这家是黑店，差差差评。,质量;NULL;人品;商家;NULL;人品;东西;,差;黑店;更差;黑心;差评;保证;很差;,-1;-1;-1;-1;-1;1;-1;
11827,我买的床单被罩之类的今天第一次打开，用温水泡泡消消毒，发现掉颜色特别严重，我想商家能不能给我解决一下， 另外还缩水了，大品牌好孩子的被套之类的东西质量有这么差吗？？申请了两次售后，商家褪色问题不予回答，有图片为证,NULL;质量;NULL;,掉颜色;差;严重;,-1;-1;-1;
11828,打电话给格力售后中心预约安装时其工作人员称不需要别的费用。但直营的售后上门安装时要求加收费用。又打电话给格力售后中心询问格力工作人员维护其售后人员称就是这样的。所以总是感觉我被坑了。格力太强势了。虽然还没使用但是我已经不开了。,感觉;格力;,坑;太强;,-1;-1;
11829,噪音杠杠滴，不是一般的大，比市场上同价位的要吵的多。声音吵,NULL;噪音;声音;NULL;,吵;杠杠滴;吵;不是一般;,-1;1;-1;0;
11830,真的很好用,NULL;,很好;,1;
11831,不要说这个护泥板了，伤心,NULL;,伤心;,-1;
11832,还是不怎么吸水,,,
11833,没有以前买的好 膜比屏幕小 盖不住 双11就偷工减料吗 价格也不便宜啊,价格;NULL;,不便宜;没有好;,-1;-1;
11834,味道能够接受，只是完全没有效果,,,
11835,给妈妈买的生日礼物，用着不错，老人很喜欢,用着;NULL;,不错;喜欢;,1;1;
11836,我觉得这个就没有10000MA,收到货时是一个灯亮，按照说明说是最多25%的电量，我用5V/1A（标称值，估计没有这么大电流，前段时间用六位半万用表测量过也就682.54mA。勉强就按1A这个值计算。）的充电器给充电，5个小时充满，也就是说只给充了5000mA，加上之前的25%=2500mA共7500mA。少了25%的容量呀！,,,
11837,给妈妈买的，挺好用的，妈妈很开心！,NULL;NULL;,开心;挺好;,1;1;
11838,差评！！！一开始发错货给我，我退回去让其重新发，退的书本商家已经签收十几天了，现在还不重新给我寄新的过来。联系客服也没人给我一个答复，也不退款。真的气人。劝告各位不要到这家买东西。,货;NULL;NULL;NULL;,发错;不新;气人;差评;,-1;-1;-1;-1;
11839,[追评]空调启动后外机声音基本上听不到 内机制冷快 还静音 很不错的一款空调,空调;制冷;NULL;,不错;快;静音;,1;1;1;
11840,发货的自行车存在前刹车片过大导致无法安装，自行车支撑杆过长无法支撑自行车等问题。建议谨慎购买。,问题;刹车片;购买;,过长;过大;谨慎;,-1;-1;0;
11841,买了好几次  用了效果不错,效果;,不错;,1;
11842,刚抹过手霜就来拿这罐舒体霜，突然发现背后中文标识的字迹就这样被擦掉了被擦掉了被擦掉了被擦掉了啊啊啊啊啊！！！！又用手摸了一下，又掉了一大片，这是假的吧，请卓越给出解释！！！！！！,NULL;解释;,假;卓越;,-1;1;
11843,用了几次还可以，,NULL;,还可以;,1;
11844,比较便宜，蛋糕口味一般。。。,口味;NULL;,一般;便宜;,0;1;
11845,有浮毛，不知道以后会不会好点,NULL;,好点;,1;
11846,快递太慢了  而且也不好,NULL;快递;,不好;慢;,-1;-1;
11847,电池续航: 续航不错，一天多一点，不用带充电宝 拍照效果: 真的很赞，感觉比苹果好 运行速度: 速度很快，毋庸置疑 显示效果: 高分辨率听炫酷 总结: 对手机感觉很赞，但是曲面屏感觉做的不太明显，店家服务也不错[追评],店家服务;速度;续航;NULL;做的;分辨率;感觉;NULL;苹果;,不错;很快;不错;很赞;不明显;炫酷;很赞;高;好;,1;1;1;1;0;1;1;1;1;
11848,第一次用此洗发水 洗了很干 而且还有头屑,洗;,很干;,-1;
11849,值得学习，很不错，这么多不错的,NULL;NULL;,不错;值得;,1;1;
11850,一般的！还行,NULL;NULL;,一般;还行;,0;1;
11851,买来直接不转了，质量让人担忧,,,
11852,昨天晚上做完去角质清洁完皮肤洗完澡试了下这款面膜，清清凉凉的，很清爽，精华液挺多的，敷完脸敷脖子，敷完脖子再用剩下的精华擦手手脚脚，感觉非常好，早上醒来发现黑头少了好多，额头的细小痘痘也不见了！非常开心，脸蛋滑滑的~~O(∩_∩)O~~~~唯一不好的是美即这个价位的面膜没有眼帘，不过不是大问题啦！~~,NULL;痘痘;感觉;NULL;NULL;价位;NULL;精华液;,开心;细小;好;清爽;滑滑的;不美;凉;挺多;,1;0;1;1;1;-1;0;1;
11853,都没用完，没有强生的润肤露好用，而且皮肤比较干的，不但不吸收，有时候表面还一层油光。,润肤露;皮肤;,好用;较干;,1;-1;
11854,一般吧 ！！！！！！！！！,NULL;,一般;,0;
11855,服务好，速度快。,服务;速度;,好;快;,1;1;
11856,收到的跟网购的完全两样。很不满意。,NULL;,不满意;,-1;
11857,不错的袜子，如果能再厚一点穿着会更舒服！！,袜子;NULL;穿着;,不错;厚;舒服;,1;0;1;
11858,好吃，太香了,NULL;NULL;,太香;好吃;,1;1;
11859,太贵了,NULL;,太贵;,-1;
11860,价格便宜比实体店强多了,,,
11861,还不错，用完觉得头发变软，没那么干了，但是跟护发素比起来没感觉好多少，但是价格贵很多,NULL;NULL;感觉;价格;NULL;头发;,没干;不错;好;贵;很多;变软;,1;1;1;-1;1;-1;
11862,包装破烂烂的 送人的连个好看一点的包装都没有 是不是正品不知道,NULL;NULL;包装;包装;,正品;烂;破烂;好看;,1;-1;-1;1;
11863,看着宝贝质量很好，物流速度很快，这个价钱真的很实惠，老板服务很到位，下次还会再来的！,物流速度;价钱;质量;服务;,很快;实惠;很好;到位;,1;1;1;1;
11864,冷藏展示柜收到了，包装的很好，没有破损。外观挺漂亮大气的，制冷效果也挺好，大小合适，放在店里面刚刚好！,NULL;外观;包装;大小;制冷效果;店;,大气;漂亮;很好;合适;挺好;好;,1;1;1;1;1;1;
11865,不错，手机挺好看的，准备使用，期待效果。和苏宁合作就是棒,NULL;手机;苏宁;,不错;挺好;棒;,1;1;1;
11866,里面的东西太杂，感觉就是卖的垃圾一样,感觉;,垃圾;,-1;
11867,电视看起来很好，不过我还没有用。,看起来;,很好;,1;
11868,老年人用还不错,NULL;,不错;,1;
11869,一般吧，后视镜怎么没带有小黄灯呢？视频上都,NULL;,一般;,0;
11870,本以为捡到便宜了，到手了很失望，人造革！根本不是皮的，欺骗消费者,NULL;NULL;NULL;,便宜;欺骗;失望;,1;-1;-1;
11871,用后皮肤很痒，也许是不适合我的肤质吧,肤质;皮肤;,不适;很痒;,-1;-1;
11872,好      物美价廉 值得拥有,NULL;NULL;NULL;,物美价廉;值得;好;,1;1;1;
11873,挺好的，快递员也很给力，制冷很快，噪音很小很小,制冷;NULL;快递员;NULL;噪音;,很快;很小;给力;挺好;很小;,1;1;1;1;1;
11874,我要的黑颜色干嘛给我发红颜色的，发货的人一点责任心都没有,,,
11875,电视看着挺清晰的，外观高大上，还送了电视架，价格也实惠，赞一个～,看着;NULL;外观;价格;,清晰;赞;高大上;实惠;,1;1;1;1;
11876,这次卖的一点不满意，,NULL;,不满意;,-1;
11877,第一次在亚马逊买东西，买回来竟然漏了，虽然不多，但是也很不舒服，包装很简陋，里面就是个瓶子，放了个气袋，外面一个小纸盒子，瓶子都没有盒子包装。所以差评了。。。。,NULL;包装;NULL;NULL;NULL;,不多;简陋;漏;不舒服;差评;,0;-1;-1;-1;-1;
11878,质量一般，剪刀面不平。,剪刀面;质量;,不平;一般;,-1;0;
11879,没有滋养作用，去屑的功能应该还是有的。不用护发素的话挺干的。,护发素;,挺干;,-1;
11880,风扇还不错，但问题是用了一个多月，按钮盘的印刷开始掉了,风扇;,不错;,1;
11881,的确不挑头发，如果有个能拆装的把手就更好了；再送个保护盖就更完美了；不过几十块得价格也够实惠了。,把手;保护盖;价格;,更好;完美;实惠;,1;1;1;
11882,买个有轮子的 结果没有轮子的孔 把木板都钻烂了 配件有螺丝刀的 结果也没有 反正不值,木板;NULL;,烂;不值;,-1;-1;
11883,虽然是赠品不过看起来很不错，，用着还行，会继续支持哈哈,用着;看起来;,还行;不错;,1;1;
11884,挺好的，不过就是太累了，抽气感觉有点吃力，要抽久一点才能看到效果,效果;NULL;感觉;,久;挺好;吃力;,0;1;-1;
11885,包装简陋，好像商场样品，这竟然是自营，都没有塑封……像旧的,包装;NULL;,简陋;旧;,-1;-1;
11886,全自动不错，家里老人家一键搞定，不用每个按钮都去设置，这个功能很好。,NULL;功能;,不错;很好;,1;1;
11887,质量一般般！@没有想象的好,NULL;质量;,没有好;一般般;,-1;0;
11888,不好，不好，不好，不好,NULL;,不好;,-1;
11889,实物与价格不符，卖的很贵！！！！！！！！！！,NULL;价格;,很贵;不符;,-1;-1;
11890,电视挺好的清晰。样子漂亮大家放心购买[追评],样子;购买;NULL;电视;,漂亮;放心;清晰;挺好;,1;1;1;1;
11891,不行，说好的土豪金结果是白色的，键盘和鼠标经常不灵，一开始以为是电池没电了，换个南孚的也还是那样，打lol的时候技能按不出来，火死了,鼠标;NULL;,不灵;不行;,-1;-1;
11892,用完之后脸上很光滑，很好,NULL;NULL;,很好;光滑;,1;1;
11893,还行吧，觉得一般，,NULL;觉得;,还行;一般;,1;0;
11894,用完了不如在超市买的柔顺，而且别人也有同感。怀疑是假货,NULL;NULL;,不如柔顺;假货;,-1;-1;
11895,凑合着用吧！感觉没有三星的好！,三星;,好;,1;
11896,质量不错,质量;,不错;,1;
11897,???????????????????????????,,,
11898,太辣了，味道还是可以的，就是有点不卫生龇牙！,味道;,可以;,1;
11899,老年机，便宜，好用。,NULL;NULL;,便宜;好用;,1;1;
11900,在京东已经买了十来个小米充电宝，几乎都是送朋友的，刚开始用的时候感觉充电速度快，但几个月后发现全部充不进去电！小米质量差，大家注意啦！,质量;充电速度;NULL;,差;快;充不进去;,-1;1;-1;
11901,第一次买了觉得还行，前些天再买就怎么都压不出来，两边都压不出来，那倒是假货？？能换一瓶吗？？,NULL;觉得;,假货;还行;,-1;1;
11902,使用很方便，很喜欢，用了又帮朋友买了2个,使用;NULL;,方便;喜欢;,1;1;
11903,是给外公外婆买的空调，很快就送到并安装成功了。这周末回去看望老人，发现用的不错，也很静音。老人很开心，性价比很高的空调，推荐！,性价比;NULL;NULL;NULL;安装;音;,很高;推荐;开心;不错;很快;很静;,1;1;1;1;1;1;
11904,不错，手机很漂亮，送的东西样样齐全，比实体店买手机还要好哦,手机;NULL;手机;东西;,漂亮;不错;好;齐全;,1;1;1;1;
11905,买了一个假货，用了一次就不行了！根本就充不了电！10000毫安的充电宝充不了手机电池，垃圾！白信任了小米的质量！,NULL;小米;NULL;NULL;充电宝;NULL;,假货;白信任;充不了;不行了;充不了;垃圾;,-1;-1;-1;0;-1;-1;
11906,用了一个月左右，后面那块就斑斑点点的，退货又退不了，气死俺了,,,
11907,我觉得卸妆油出门不好携带,这款卸妆密还挺方便.不错,值得用.,卸妆密;卸妆油;NULL;NULL;,方便;不好;不错;值得;,1;-1;1;1;
11908,不满意，凑合用吧。水槽，和图片不一样。水龙头很轻！不知道是真官方还是假官方的东西！,NULL;东西;NULL;水龙头;,不满意;假;凑合;很轻;,-1;-1;0;1;
11909,明明是韩国生产，基本信息却是产地—美国，露德清家产品有美国，韩国，内地，台湾生产，防晒还是美国质量较好，看了卓越产品介绍才买的，没想到....被暗度陈仓了，以后化妆品还是去专柜买吧。,产品;质量;,卓越;好;,1;1;
11910,电视特别不清晰，清晰度太差！,清晰度;电视;,太差;不清晰;,-1;-1;
11911,鞋子跟看的款式完全不一样～太丑了,NULL;,太丑;,-1;
11912,质量上算是及格吧，望改进，发货很快！,发货;质量;,很快;及格;,1;1;
11913,用了不到五次，感觉插头有问题，感觉自己买到的东西并不放心！有点失望,插头;NULL;,有问题;失望;,-1;-1;
11914,使用后全身过敏，慎用。,NULL;使用;,慎用;过敏;,-1;-1;
11915,风力还行，还是有少量的噪音。,风力;,还行;,1;
11916,很满意 看好国产,NULL;国产;,满意;看好;,1;1;
11917,[追评]货己收到，很好。,NULL;,很好;,1;
11918,质量一般一般！,NULL;质量;,一般;一般;,0;0;
11919,不错，是真品速度很快，128g根本用不了！,速度;NULL;NULL;,很快;不错;真品;,1;1;1;
11920,后胎气门芯漏气,后刹车调了也还是不能刹车,后胎;,漏气;,-1;
11921,不好用 很干 定型效果也不好,NULL;NULL;定型效果;,不好用;很干;不好;,-1;-1;-1;
11922,呵呵，刚买的就这样不想说这个质量。,,,
11923,很好用很好用很好用,NULL;,很好;,1;
11924,我偏油性敏感肌 涂了几天 脸上刺刺痛，刺激性太大了吧。太油腻，搞的我角质层都薄了好多。只能擦身体了,NULL;NULL;角质层;,刺痛;油腻;薄;,-1;-1;0;
11925,真的很好，非常满意，一直信赖京东购物，京东快递速度杠杠的，质量有保证的,快递速度;京东;NULL;质量;NULL;,杠杠的;信赖;很好;保证;满意;,1;1;1;1;1;
11926,说有淡斑效果，用到现在还没感觉，以观后效吧。,,,
11927,物流满分，洗衣机感觉没什么力,物流;,满分;,1;
11928,个人觉得吹气量够用,气量;,够用;,1;
11929,挺好的，声音小。安装师傅很热情，加钱买了架子，换了水龙头。上一台就是小天鹅，信任小天鹅！,小天鹅;安装师傅;NULL;,信任;热情;挺好;,1;1;1;
11930,很满意，操控性好,NULL;操控性;,满意;好;,1;1;
11931,不管用，我插上之后，蚊子，该有还是有。,NULL;,不管用;,-1;
11932,喜欢,NULL;,喜欢;,1;
11933,洗起来没什么太大感觉，这个味道不是很对我的胃口，总觉得怪怪的,觉得;,怪怪的;,-1;
11934,很好发货也快，继续购买！,发货;NULL;,快;很好;,1;1;
11935,是真品 一直在使用 手机挺好的 妈妈也喜欢 真好 购物很方便,购物;NULL;NULL;NULL;手机;,方便;真品;真好;喜欢;挺好;,1;1;1;1;1;
11936,还不错还不错还不错,NULL;,不错;,1;
11937,价格实惠质量好，第一次就很成功,价格;质量;,实惠;好;,1;1;
11938,商品还行，就是送货速度太慢，像蜗牛一样，快递人员不负责，乱送！,送货速度;快递人员;商品;,慢;不负责;还行;,-1;-1;1;
11939,手机很好，已经是第二次购买啦，适合给家里老人用。,NULL;手机;,适合;很好;,1;1;
11940,给妈妈买的礼物，妈妈特别开心，希望他们永远快乐,NULL;,开心;,1;
11941,这个纯粹就是水嘛，很浓的玫瑰味道，感觉就是水打在脸上，而且打后有污垢样的东西，灰绿灰绿的，我冬天买的，现在才有空评论。包装感觉很次，瓶子正面贴那张纸很薄，都能看见背面的字。瓶子背面有进口商的标签，感觉还有档次些。我不知道外国的产品是不是就是这个样子，反正觉得不值这个价。顶多值四十到五十吧。,NULL;感觉;纸;觉得;,纯粹;很次;很薄;不值;,1;-1;-1;-1;
11942,  宝贝收到了哦，包裹完好，内物也无破损，宝贝挺好的，整体感觉不错，服务也很棒，物流也很快。[追评],包裹;整体感觉;服务;物流;宝贝;,完好;不错;很棒;很快;挺好;,1;1;1;1;1;
11943,质量感觉不怎样，太贵了，风力小,感觉;NULL;,不怎样;太贵;,-1;-1;
11944,没有任何包装，清洗之后发现有气泡，标签也有差别，怀疑不是真品，失望,NULL;NULL;,失望;不是真品;,-1;-1;
11945,不好，很容易就坏了。而且不好清洗，小孩子用不合适,清洗;NULL;NULL;NULL;NULL;,不好;不好;不合适;坏;容易;,-1;-1;-1;-1;1;
11946,贵些了,NULL;,贵;,-1;
11947,这是啥啊，刚打开一看是坏的，线都折了这什么质量？本来刚下班心情好好的，一看你这东西，我郁闷了,NULL;NULL;心情;,郁闷;坏;好;,-1;-1;1;
11948,碰一下就碎了，不解释</br></br>,NULL;,碎;,-1;
11949,挺好的，快滴速度快,NULL;NULL;速度;,快;挺好;快;,1;1;1;
11950,设计很不合理，这款保护套根本没法让平板电脑立起来。,设计;,不合理;,-1;
11951,不错！包装严实！也没有瑕疵，很喜欢！,NULL;包装;NULL;NULL;,不错;严实;没有瑕疵;喜欢;,1;1;1;1;
11952,挺好的，和小米商城的一样,NULL;,挺好;,1;
11953,还不错，大小比较合适，只是颜色有点暗，其它的都不错。快递也可以。,快递;NULL;大小;颜色;,可以;不错;合适;暗;,1;1;1;-1;
11954,贴牌产品，铭牌都是贴的，产品做工粗糙，安全不让人放心。,安全;做工;,不让放心;粗糙;,-1;-1;
11955,色差好大好丑，好后悔,NULL;NULL;色差;,好后悔;好丑;好大;,-1;-1;-1;
11956,赶上活动很划算，质量好，非常满意！,NULL;质量;NULL;,划算;好;满意;,1;1;1;
11957,现在正在用着的，目前来说挺好的[追评],NULL;,挺好;,1;
11958,太难用了，精确度超低,精确度;NULL;,超低;难用;,0;-1;
11959,收到了，不错,NULL;,不错;,1;
11960,没有任何效果.... 根本洗不了脏东西出来?????? 用了没效果的,,,
11961,冷冻效果好。刚开机！！一个小时里面就结霜啦！空间也很大！比我想象的要好！！！到货也很快！！！,到货;空间;冷冻效果;,很快;很大;好;,1;1;1;
11962,太不好用了。今常往下掉，无语啊！,NULL;NULL;,不好用;无语;,-1;-1;
11963,壳有点小    送的东西挺好     ,东西;,挺好;,1;
11964,感觉和宝宝霜也差不多，没什么特别，不理想,感觉;,差不多;,0;
11965,这个还不错。,NULL;,不错;,1;
11966,对我来说一般 也没有什么不好的地方,NULL;,一般;,0;
11967,慢慢慢慢慢慢,,,
11968,插入电脑没反应，但手机能用，下次换个64g的，但不会用这个牌子的了,手机;电脑;,能用;没反应;,1;-1;
11969,一般，不值得购买。不会再买三方产品。,NULL;购买;,一般;不值;,0;-1;
11970,快递太让人不满意,快递;,不满意;,-1;
11971,:￣质量正品，物流较好，全五分好评。,质量;物流;NULL;,正品;好;好评;,1;1;1;
11972,没节操，把赠品拿出来卖钱。,,,
11973,不好吃，很难吃，感觉很不值。,NULL;感觉;NULL;,难吃;不值;不好吃;,-1;-1;-1;
11974,还可以吧，就是不可以送到镇里吧,NULL;NULL;,不可以;还可以;,-1;1;
11975,用着还可以就是没有档位调节,用着;,还可以;,1;
11976,赠送的，没用过,,,
11977,很满意的冰箱，不错不错，样子好看性能也可以，五分好评,NULL;冰箱;性能;NULL;样子;,不错;满意;可以;好评;好看;,1;1;1;1;1;
11978,挺好的～没有想象的好,NULL;NULL;,挺好;没有好;,1;-1;
11979,定位太不准，没有想象的那么好用，垃圾,NULL;定位;NULL;,没有好用;不准;垃圾;,-1;-1;-1;
11980,还可以和原装的差不多,原装;NULL;,差不多;还可以;,0;1;
11981,帮朋友买的，滋润效果不错。,NULL;效果;,滋润;不错;,1;1;
11982,用过了，不可以，就是蒸汽时问不太长,NULL;NULL;,不可以;不太长;,-1;1;
11983,送货送一半，不送了 <br/>,,,
11984,很好用，给宝宝煮鸡蛋既方便有快捷,NULL;煮鸡蛋;NULL;,快捷;方便;很好;,1;1;1;
11985,东西完全与描述不符，太慢了，,NULL;描述;,慢;不符;,-1;-1;
11986,颜色很好看，没有色差，声音也不大，总体来说很满意，电池也不错,总体;电池;颜色;,满意;不错;很好;,1;1;1;
11987,什么东西啊！酒不好喝而且还骗人钱财买2瓶酒的钱给一瓶酒，穷疯了吧老板,酒;,不好;,-1;
11988,效果不多好,效果;NULL;,不多;好;,0;1;
11989,赠品还拿出来卖，哎，愤怒....................,NULL;,愤怒;,-1;
11990,超级差拼 客服太忽悠人了，现阶段的服务意识不够强烈！,NULL;客服;,差;忽悠;,-1;-1;
11991,用了一段时间感觉还可以，洗衣机音还是有点大。买了几天又降价了？,感觉;,还可以;,1;
11992,电视不错,电视;,不错;,1;
11993,不怎么样。和正规书店卖的不一样。纸张很差,NULL;纸张;NULL;,正规;很差;不怎么样;,1;-1;-1;
11994,太差了 声音大 一杯水就没有热水了 好评刷的吧,NULL;NULL;,太差;好评;,-1;1;
11995,hhhhhhhhhhhh,,,
11996,还没有使用，牌子不是特别出名,,,
11997,原本已经是用了一系列产品的，都算好用，此次重新买来送父母，结果第一次拆开包装里面没有螺丝套件，反馈之后，商家重发了，等了几天收到了，准备再去装，妈蛋！！！居然少了个四方螺母（图二）！！！也就将就着用了，不想再找了&hellip;&hellip;东西质量可以，配套包装零分&hellip;&hellip;果断零分～,NULL;包装;质量;NULL;NULL;,将就;零分;可以;零分;好用;,-1;-1;1;-1;1;
11998,一般<br/>连接上有点恼火<br/>,NULL;连接;,一般;恼火;,0;-1;
11999,很好用，非常不错，还会来！,NULL;NULL;,不错;很好;,1;1;
12000,一般般，快递太慢了,NULL;快递;,一般般;慢;,0;-1;
12001,用久了，眼睛疼，而且侧面看有彩光，掉档次,眼睛;NULL;NULL;,疼;掉档次;久;,-1;-1;0;
